date,id,url,tweet_content,user,replyCount,retweet_count,language,source,like_count
2023-02-01 21:40:02+00:00,1620899801046061057,https://twitter.com/Mangesh05650874/status/1620899801046061057,@Rifaqat07033347 @iamhindsrk @iamsrk @SrkianDas04 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik ❤👑 https://t.co/sS2pNcQlgE,Mangesh05650874,1,2,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-01 21:39:33+00:00,1620899682091401217,https://twitter.com/RimaDoe1/status/1620899682091401217,@mi_srk_ @iiMunifa ههههههههههههههههههههههههه اااه يا منيفة 🤣🤣🤣,RimaDoe1,0,0,ar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:38:51+00:00,1620899505775443970,https://twitter.com/satyamishra1234/status/1620899505775443970,"@SRKUniverse @iamsrk @yrf Ok Dalla gutterwood gang members 😎 with support from Congress 😂 deshdrohi great comedy 😊 we know everything Dallas buys your own propaganda tickets next salla 100 💯 Cr bhai  nahi hai 😭
Dallas deshdrohi bikaran",satyamishra1234,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:38:33+00:00,1620899429493669888,https://twitter.com/JacyKhan/status/1620899429493669888,".@iamsrk Hope our baby had loads of fun at yash roo's birthday party 🎉 took back home so many return gifts and my little mickey was holding the balloon himself, itna pasand aaya 🤌🏼 happy birthday to them, we will have our first double digit birthday this year Insha Allah omg! 🥹 https://t.co/Gf6qFzRe4x",JacyKhan,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4
2023-02-01 21:36:31+00:00,1620898917956337664,https://twitter.com/Aashish16524623/status/1620898917956337664,@iamsrk https://t.co/Jhhdm3PJ3C,Aashish16524623,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:36:20+00:00,1620898872955662337,https://twitter.com/Misty4SRK/status/1620898872955662337,"@iamsrk Hi my dilwale macho man 😍💪Back at work on #Jawan I hear. Glad that we only have to wait 4-5 months for yr next, instead of 4-5 years 😏
Loved watching #Pathaan again. Noticed all the lil nuances this time &amp; really appreciated the thought put into the film.
Have fun ❤️ U https://t.co/zmdWpT2Hyh",Misty4SRK,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11
2023-02-01 21:36:06+00:00,1620898813606076442,https://twitter.com/navsurani/status/1620898813606076442,"""PATHAAN* Run on a  Box Office like a Bullet Train.

Broken all the previous records.

Now it's benchmark set  for a new releases in future.

Only left behind Dangal 386 Cr. All time highest Bollywood movie.
Hopefully this also broken in two days time.

#Pathaan
#SRK𓃵 https://t.co/3Vo119ES4Q",navsurani,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6
2023-02-01 21:35:45+00:00,1620898722853838855,https://twitter.com/KomallSarwar/status/1620898722853838855,@wazirkhalid7 @iamsrk Have you watched RRR? Do you think that was realistic haan?,KomallSarwar,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-02-01 21:34:58+00:00,1620898529106620416,https://twitter.com/Austinab123/status/1620898529106620416,"@JagranEnglish height of anything (fake news)
1st of all she was offered Ekta Kapoor's movie - false
2nd she was offered nagin serial -false 
3rd she was offered movie with salman khan - false
now
she has been offered movie with SRK -false 🤣🤣
height of anything lolls",Austinab123,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 21:34:34+00:00,1620898426622988289,https://twitter.com/SyedReh34933590/status/1620898426622988289,"Assalamu alaikum  @iamsrk kya tiger 3 me aap ka bhi cameo hain?
i really want to know🤔☺

@iamsrk",SyedReh34933590,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:34:15+00:00,1620898348164345856,https://twitter.com/Iamsedra4/status/1620898348164345856,@Devoted2SRK57 @iamsrk waw 🥹❤️‍🔥,Iamsedra4,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-01 21:34:04+00:00,1620898300361846784,https://twitter.com/Abdulpaki42/status/1620898300361846784,#PathaanMovie #kingkhanisback @iamsrk @deepikapadukone @TheJohnAbraham ⭐️⭐️⭐️⭐️⭐️ https://t.co/fC7IfejsIo,Abdulpaki42,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:34:00+00:00,1620898284717096960,https://twitter.com/RimaDoe1/status/1620898284717096960,@mi_srk_ @iiMunifa شرقت 😭🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,RimaDoe1,1,0,ar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:33:53+00:00,1620898254107078657,https://twitter.com/TheGlitchBoy007/status/1620898254107078657,"#AskSRK 
@iamsrk 
Bhai, My WIFE is Huge fan of Yours.
Please Say Something for my WIFE. It will be precious gift for HER.
🥰🥰",TheGlitchBoy007,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:33:16+00:00,1620898101551833088,https://twitter.com/Nikhil5971/status/1620898101551833088,@Harmindarboxoff Srk and ajay,Nikhil5971,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:33:00+00:00,1620898031813165056,https://twitter.com/Mustaki03274727/status/1620898031813165056,@SRKCHENNAIFC @iamsrk @TheJohnAbraham @yrf @deepikapadukone Hyy,Mustaki03274727,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:32:58+00:00,1620898026121465856,https://twitter.com/KnightOfEden_/status/1620898026121465856,@V1312V Vai chakkar rahte bando ke kuch kuch dosti yaari pyar mohabbat Wale toh karna padta hai. Apna kya hai yaha sirf SRK ke liye hai toh aapan pelenge. 🤣,KnightOfEden_,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:32:57+00:00,1620898020916342785,https://twitter.com/NikhilSumanDash/status/1620898020916342785,"Tom Cruise and SRK, the last of movie stars to grace the planet.",NikhilSumanDash,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:32:35+00:00,1620897926322200576,https://twitter.com/atul77tiwari/status/1620897926322200576,@iamsrk,atul77tiwari,0,0,qam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:32:19+00:00,1620897862312923137,https://twitter.com/Anjum80175177/status/1620897862312923137,"@iamsrk Hi SRK, today is my daughter's 18th birthday, she is your biggest fan..you can make her day with your blessings and wishing her..her name is Muskan😍😍",Anjum80175177,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:32:17+00:00,1620897851260952576,https://twitter.com/TheAdityakesha9/status/1620897851260952576,@akther_dr @iamsrk Great doc,TheAdityakesha9,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:32:13+00:00,1620897837193252864,https://twitter.com/aria_isara/status/1620897837193252864,@syedsaf20186298 @IndieWire Of course some westerners knew of SRK before. I'm one of them. But also there are many westerners who knew nothing about Indian cinema before RRR.,aria_isara,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3
2023-02-01 21:31:03+00:00,1620897542056857600,https://twitter.com/JacyKhan/status/1620897542056857600,".@iamsrk can't believe it will be 10 year of having this badmaash blessing 🥹 

he started growing up all on a sudden, started understanding everything like a grown up! But for Jacymaa, you will always be my little Babush, my baby pudding 🤌🏼 https://t.co/hj5Yb07GRY",JacyKhan,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",14
2023-02-01 21:31:02+00:00,1620897538915328000,https://twitter.com/Lol12614760/status/1620897538915328000,@RangrootPB10 No I think Deepika had an important part in the mission and their love wasn’t even show. SRK DP scenes were mainly Russia surrounding the mission. Alia was a love interest only!! She had no purpose in the fight.,Lol12614760,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:30:58+00:00,1620897520548454401,https://twitter.com/Rollercoaster11/status/1620897520548454401,@010_srk @Mdzeeshanayyub @BajpayeeManoj Beautiful photo. You look very happy! 😊,Rollercoaster11,0,0,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
2023-02-01 21:30:35+00:00,1620897426306646020,https://twitter.com/Cinema00044259/status/1620897426306646020,@i_yogesh22 Haha😂😂😂salman fans  yeh bolke woh khagaya yeh khagaya woh over shadow hogaya....kuch bhi karlo tum sallu fans kuch ukhaq nahi sakte..itni nafrat kaisay karletay ho yaar srk se..SRK Pathaan fans enjoying movie tum log jalo jalo..sallu kabhi record tod ni sakta pathaan movie ka,Cinema00044259,0,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-02-01 21:30:29+00:00,1620897399307739142,https://twitter.com/Mubashi09462458/status/1620897399307739142,"#KisiKaBhaiKisiKiJaan Teaser ab dekho bade parde par on 25th
Jan....
@SKFilmsOfficial 
@duttsanjay 
@iamsrk https://t.co/xsj7swTN1T",Mubashi09462458,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:29:54+00:00,1620897251169300480,https://twitter.com/RKStriker01/status/1620897251169300480,@Harmindarboxoff Ranbir with Srk 🔥,RKStriker01,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:29:47+00:00,1620897222786441216,https://twitter.com/Cinema00044259/status/1620897222786441216,@soul_rusted @iamsrk Haha😂😂😂salman fans  yeh bolke woh khagaya yeh khagaya woh over shadow hogaya....kuch bhi karlo tum sallu fans kuch ukhaq nahi sakte..itni nafrat kaisay karletay ho yaar srk se..SRK Pathaan fans enjoying movie tum log jalo jalo..sallu kabhi record tod ni sakta pathaan movie ka,Cinema00044259,0,0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 21:28:48+00:00,1620896977381728276,https://twitter.com/AkaiShahRukh/status/1620896977381728276,@EyeIsMe2 @SRKsSamina_ @iamsrk He resembles his nani Savita not his paternal grandfather #aryan looks like his paternal grandfather https://t.co/qYQP1CpwJS,AkaiShahRukh,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:28:38+00:00,1620896932108599296,https://twitter.com/RKStriker01/status/1620896932108599296,@lfc_zm @vidhi11_1998 @Harmindarboxoff He's talking about the content bro not a bad film will be cos of Srk.,RKStriker01,2,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:28:20+00:00,1620896859920416769,https://twitter.com/zyusuf_/status/1620896859920416769,"Pathaan really beat Avatar the Way of Water in its box office weekend figures, that’s a flex, good for SRK man 🙌🏽",zyusuf_,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:28:17+00:00,1620896846066638848,https://twitter.com/ArushP73952283/status/1620896846066638848,@sagarjadhav7625 @SunnyLeone @iamsrk @ZeeMusicCompany Bhai lyrics mila kar is se Jayda ho chuke he..check kar lena..i billion se Jayda hein..,ArushP73952283,0,0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:28:09+00:00,1620896811027435520,https://twitter.com/V1312V/status/1620896811027435520,"@KnightOfEden_ Kuch log to yha naam ke SRKians hai ,,, SRK se jyada to ye log R* ke liye ladte rhte hai 😂😭",V1312V,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:26:57+00:00,1620896508479688704,https://twitter.com/bapirockz/status/1620896508479688704,@srk_khan_21 Ever heard about hedging ??,bapirockz,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 21:26:45+00:00,1620896458873638913,https://twitter.com/VoiceofIndia74/status/1620896458873638913,"@iamsrk want to see your mannat.
Please please",VoiceofIndia74,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:25:55+00:00,1620896248902619136,https://twitter.com/SRKsSquad/status/1620896248902619136,Just to quote exact words- “it was on par with any standard Hollywood action film. Hehe Spain is gorgeous SRK is amazing”,SRKsSquad,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6
2023-02-01 21:25:54+00:00,1620896245748494338,https://twitter.com/SRKsSquad/status/1620896245748494338,"My friend from Spain loved Pathaan. Praised SRK, Style and Cinematography.",SRKsSquad,1,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20
2023-02-01 21:25:24+00:00,1620896118501699584,https://twitter.com/fiorelaou/status/1620896118501699584,@best_katsrk I dont like viejo Srk,fiorelaou,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:24:29+00:00,1620895889639497729,https://twitter.com/Mangesh05650874/status/1620895889639497729,@AmyStone2022 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik ❤✨,Mangesh05650874,1,1,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:24:28+00:00,1620895884019113988,https://twitter.com/adarsh1486/status/1620895884019113988,@natsersi Watch any SRK Kajol movie in Bollywood,adarsh1486,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:24:19+00:00,1620895847021187072,https://twitter.com/JacyKhan/status/1620895847021187072,"My Star Boy 💫 

@iamsrk Chalte phirte paps ko handle karna, unhe itney stylishly greet karna toh mere future superstar itney acche se jante hai ☺️ Papa ke sath itney sare fans ko wave karte aa rahe bachpann se na 😋 so proud of my gentle, well -mannered, superstar baby 🤍 https://t.co/qdgYf8NpwB",JacyKhan,1,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",6
2023-02-01 21:23:49+00:00,1620895723062710274,https://twitter.com/MdIftak49325509/status/1620895723062710274,@iamsrkmk @iamsrk @yrf Nice,MdIftak49325509,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:23:48+00:00,1620895718478344193,https://twitter.com/Sangita22311541/status/1620895718478344193,@iamsrk @deepikapadukone @TheJohnAbraham @yrf Go to Pakistan and stay there..,Sangita22311541,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0
2023-02-01 21:23:41+00:00,1620895686664527872,https://twitter.com/mooneesuh/status/1620895686664527872,I love srk ugh,mooneesuh,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
2023-02-01 21:23:26+00:00,1620895625469652992,https://twitter.com/syedsaf20186298/status/1620895625469652992,"@RounakMahato @IndieWire RRR Have Born just A Year back anf   Westerners knew Shahrukh Khan Since 90's  , They Know India As Shahrukh khan's Country , The Man In the Overseas Is Above Any Cinema , They Know The Movie By Shah Rukh khan Movie thats it  , No RRR or anyone can be above SRK  in overseas👏🙌",syedsaf20186298,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:23:16+00:00,1620895584210264068,https://twitter.com/keyuphoria/status/1620895584210264068,genuinely think its a travesty that srk has never been in a queer movie,keyuphoria,0,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6
2023-02-01 21:23:09+00:00,1620895553621225474,https://twitter.com/Mangesh05650874/status/1620895553621225474,"@FarahSrk11192 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik I know you respect &amp; loves him lot !
Since your childhood ! ❤👑",Mangesh05650874,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:23:07+00:00,1620895546507694081,https://twitter.com/ShabbirHasanRi3/status/1620895546507694081,"Apne bare me soche ham or aap k kya bane....Media kept us busy by these shit all the day and night...King Patahan is on the thrashold of reaching 1000cr soon...Baklol sb....
@iamsrk https://t.co/WA3kdGUNjz",ShabbirHasanRi3,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:22:50+00:00,1620895473002496001,https://twitter.com/syedsaf20186298/status/1620895473002496001,"@BaishyaAnchit @IndieWire RRR Have Born just A Year back anf   Westerners knew Shahrukh Khan Since 90's  , They Know India As Shahrukh khan's Country , The Man In the Overseas Is Above Any Cinema , They Know The Movie By Shah Rukh khan Movie thats it  , No RRR or anyone can be above SRK  in overseas👏🙌",syedsaf20186298,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:22:43+00:00,1620895445320081410,https://twitter.com/AzmalHu81438430/status/1620895445320081410,"#boycott_pathan ke wajah se #Srk ne kholi yeh dukaan😂
#Majaktak
@iamsrk #Pathan https://t.co/KR6uOfImLN",AzmalHu81438430,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:22:35+00:00,1620895411488821249,https://twitter.com/KnightOfEden_/status/1620895411488821249,"Geopolitics hai kya BC Jo alliance banake chalna hai? 
Pura din humour advocacy ka roleplay karne ke baad yeh jhat ke jhingur family ko bich me layenge toh maa chudaye tumhare equations kiske sath kaise hai. 

Only SRK Matters!",KnightOfEden_,4,6,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",18
2023-02-01 21:22:29+00:00,1620895385500946432,https://twitter.com/ShabbirHasanRi3/status/1620895385500946432,"People forgot few years back king wanted to be Geruaaa but he found Besharm in it later on...Its all projected thoughts in our unemployed mind...They have nothing to do with it...at the end as per King khan First become rich then a phylospher .. He has become the one...
@iamsrk https://t.co/fIv0QcRSB6",ShabbirHasanRi3,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:20:08+00:00,1620894793537814529,https://twitter.com/Queen_nawara_/status/1620894793537814529,"🥇 @iamsrk 
🥈 @shahodx 
🥉 @MahaanSRK 
My ⭐️❤️ https://t.co/W900ftfHxi",Queen_nawara_,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2
2023-02-01 21:20:07+00:00,1620894792287911936,https://twitter.com/Mangesh05650874/status/1620894792287911936,"@FarahSrk11192 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Yes , i know &amp; you are correct !.❤👑",Mangesh05650874,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:19:58+00:00,1620894751146008577,https://twitter.com/up32meme/status/1620894751146008577,"#pathaan #shahrukhkhan 
#india 
@iamsrk ❤",up32meme,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:19:32+00:00,1620894642719059969,https://twitter.com/mehedial_hasan/status/1620894642719059969,@OGSalmanFan @iamsrk https://t.co/OoMNTtn5R2,mehedial_hasan,1,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:19:24+00:00,1620894610519392256,https://twitter.com/hsc285/status/1620894610519392256,"Went to see Pathaan, because I dislike the boycott trend. But I didn’t like the movie at all. I like SRK and Deepika. Dimple is a fave. But I prefer movies like Goodbye, Uunchai,Doctor G, the last 3 movies I saw before this. Even Bhediya was good fare with a message. This, meh.",hsc285,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3
2023-02-01 21:18:59+00:00,1620894506513227776,https://twitter.com/lcaromunoz/status/1620894506513227776,@Srkian_Sayani_ @_imshakilakhtar @iamsrk @deepikapadukone Happy Birthday @_iamshakilakhtar  🎂🎂🎂🎂🎁🎁🎁🎁🎊🎊🎊🎊🧚‍♂️🧚‍♂️🧚‍♂️🧚‍♂️,lcaromunoz,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:18:09+00:00,1620894296831569921,https://twitter.com/masrur2srk/status/1620894296831569921,"Love You King Khan
So Happy Because My King Is So Happy Nowdays..
Stay Happiest Always King 

@iamsrk ❤️",masrur2srk,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",15
2023-02-01 21:18:07+00:00,1620894289168576512,https://twitter.com/shadyshruti/status/1620894289168576512,"@iamsrk 
#pathaan 
Found this gem, trip down memory lane ? https://t.co/mjQyVuhfGy",shadyshruti,0,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4
2023-02-01 21:17:52+00:00,1620894225373212672,https://twitter.com/AmyStone2022/status/1620894225373212672,@Mangesh05650874 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Absolutely!❤️,AmyStone2022,1,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-02-01 21:17:49+00:00,1620894213692084225,https://twitter.com/JacyKhan/status/1620894213692084225,"Alle mela babush 🤌🏼 @iamsrk who this big boy? mera baccha itnaa bada ho gaya? 🥹 Masha Allah ...ekdam Roshogolla ki tarha pyaara sa sundar baccha hai mera 😘 Itney pyaar se greet bhi kiya mere gentle baby ne 😚 seeing you makes Jacymaa the happiest 💖

https://t.co/rCRvu0iqnF",JacyKhan,1,2,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",25
2023-02-01 21:17:37+00:00,1620894162404151296,https://twitter.com/Mangesh05650874/status/1620894162404151296,"@FarahSrk11192 @iamsrk @SrkianDas04 @Rifaqat07033347 @SandipB28369874 @roshni_srkian @SandraC69740420 @MonikaBeing @Mhtab442189811 @srk_lovervishal @isrkzmusfik Sorry for that wrong giff its post bymistakely , You are correct ! except these countries there are many more countries he has massive fan following &amp; all respect &amp; loves him very much .",Mangesh05650874,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
2023-02-01 21:17:35+00:00,1620894154707599360,https://twitter.com/up32meme/status/1620894154707599360,"#NewProfilePic
#ShahRukhKhan𓀠 
#Pathaan 
#teamshahrukhkhan 
#SRKUniverse 
#srkwarriors 
@iamsrk ❤ https://t.co/nNmzq1D8Yw",up32meme,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:17:10+00:00,1620894047958339585,https://twitter.com/wahidhafiz/status/1620894047958339585,⁦@iamsrk⁩ Most trending movie #Pathaan constantly for a week and still running https://t.co/DCpLgmwpk3,wahidhafiz,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:16:16+00:00,1620893820656263185,https://twitter.com/Srk06456851/status/1620893820656263185,https://t.co/0IrQKzxSwL,Srk06456851,0,0,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
2023-02-01 21:15:53+00:00,1620893723981910016,https://twitter.com/avocaadohoe/status/1620893723981910016,@winnie_the_puja Srk!!!,avocaadohoe,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:14:48+00:00,1620893451826130944,https://twitter.com/MeetJos26984122/status/1620893451826130944,@iamsrk @deepikapadukone @TheJohnAbraham @yrf Hello sharukh sir apse milna ho to kya karna hoga please bataiye me apka BOHAT bada fan hu 4 se 5 bar apke ghar ke pass bhi aya tha but app ghar pe nahi the,MeetJos26984122,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:13:46+00:00,1620893193574440960,https://twitter.com/filmfashiontv/status/1620893193574440960,Nothing like seeing #ShahRukhKhan back on the big screen 😎 #Pathaan is 🔥 great cast &amp; music #SRK #DeepikaPadukone #JohnAbraham https://t.co/pD81B6pmd4,filmfashiontv,0,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38
2023-02-01 21:13:22+00:00,1620893091908685824,https://twitter.com/Satan_Ngel/status/1620893091908685824,"@IMDb @iamsrk not just right now, but forever...",Satan_Ngel,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:13:05+00:00,1620893020009934850,https://twitter.com/ajlookout/status/1620893020009934850,@jayamahkla1 @Isubhamdm Laga srk ke dp aur tweet kar jai shahrukh khan agar ek baap ki aulad hai ta https://t.co/emHUiSqrkf,ajlookout,1,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:12:42+00:00,1620892922802745345,https://twitter.com/AhmedKhanSrkman/status/1620892922802745345,@Rishu__07__ @iamsrk @AmyStone2022 @deepshikha4srk @Shahrukh550 @kiran47471 ❤️❤️,AhmedKhanSrkman,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:12:32+00:00,1620892884194193410,https://twitter.com/SHOWBIZW0RLD/status/1620892884194193410,"'Pathaan' Shah Rukh Khan not only knows how to rule the box office and the heart of his fans but also his FASHION sense🔥❤️
#SRK #pathaan #shahrukhkhan #Bollywood @iamsrk @SHOWBIZW0RLD https://t.co/xKP99sdeCZ",SHOWBIZW0RLD,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0
2023-02-01 21:11:23+00:00,1620892590689374209,https://twitter.com/FaziaKhan18/status/1620892590689374209,@iamsrk    Come here.  Work from here ♥️.,FaziaKhan18,0,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
2023-02-01 21:11:22+00:00,1620892590433345544,https://twitter.com/sajidskhan/status/1620892590433345544,@BOWorldwide #pathaan in Jeddah ksa wednesday night show is 95% full #ksa blockbuster #srk movie @yrf 🎥 @iamsrk @muvicinemas https://t.co/qjXaS3hmeu,sajidskhan,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2
2023-02-01 21:10:47+00:00,1620892442408148992,https://twitter.com/FaziaKhan18/status/1620892442408148992,@iamsrk   I love Yu.  Shahrooookkk Khaan. ♥️,FaziaKhan18,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0
